scenario,strategy,month,eligible_currencies,gross_price_return,modeled_transaction_cost_return,before_financing_return
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-01-01,9,0.004329255976510953,0.0,0.004329255976510953
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-02-01,9,0.0014014912563946726,0.0,0.0014014912563946726
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-03-01,9,0.004878370984587864,0.0,0.004878370984587864
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-04-01,9,0.024716004523575696,0.0,0.024716004523575696
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-05-01,9,-0.004069434088947542,0.0,-0.004069434088947542
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-06-01,9,0.024842294924182648,0.0,0.024842294924182648
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-07-01,9,-0.0027873245106345454,3.7325569614853446e-05,-0.002824650080249399
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-08-01,9,0.022663081736477426,0.0,0.022663081736477426
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-09-01,9,0.04697191348063731,0.0,0.04697191348063731
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-10-01,9,-0.013155728112958509,0.0,-0.013155728112958509
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-11-01,9,-0.03503506693722014,0.0,-0.03503506693722014
ADVERSE,B1_EXPANDING_MEAN_SIGN,2022-12-01,9,-0.01519557105329065,0.0,-0.01519557105329065
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-01-01,9,-0.010149450213993197,0.0,-0.010149450213993197
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-02-01,9,0.013041162517665541,3.609456776755099e-05,0.01300506794989799
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-03-01,9,-0.006228969069136515,3.768120622924169e-05,-0.006266650275365757
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-04-01,9,0.005715934970044165,0.0,0.005715934970044165
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-05-01,9,0.024441643716862624,0.0,0.024441643716862624
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-06-01,9,-0.015650503631081558,0.0,-0.015650503631081558
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-07-01,9,-0.012887719949622654,0.0,-0.012887719949622654
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-08-01,9,0.026461042081723854,0.0,0.026461042081723854
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-09-01,9,0.004923455939624659,0.0,0.004923455939624659
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-10-01,9,0.01916123629484048,0.0,0.01916123629484048
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-11-01,9,-0.03266205934911169,0.0,-0.03266205934911169
ADVERSE,B1_EXPANDING_MEAN_SIGN,2023-12-01,9,-0.025117631341494844,0.0,-0.025117631341494844
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-01-01,9,0.019218604307710694,0.0,0.019218604307710694
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-02-01,9,0.006839668539988186,0.0,0.006839668539988186
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-03-01,9,0.006080260508587688,0.0,0.006080260508587688
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-04-01,9,0.014022381121442655,0.0,0.014022381121442655
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-05-01,9,-0.02111927842314327,0.0,-0.02111927842314327
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-06-01,9,0.008019111060883056,0.0,0.008019111060883056
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-07-01,9,0.002062161997849415,0.0,0.002062161997849415
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-08-01,9,-0.024003875946112405,0.0,-0.024003875946112405
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-09-01,9,-0.013043107070186324,0.0,-0.013043107070186324
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-10-01,9,0.024392654093647253,3.661135736607435e-05,0.024356042736281176
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-11-01,9,0.0063186480880433014,3.916533084913235e-05,0.00627948275719417
ADVERSE,B1_EXPANDING_MEAN_SIGN,2024-12-01,9,0.024486532873483187,0.0,0.024486532873483187
ADVERSE,B2_ALWAYS_LONG,2011-02-01,9,0.010362550577749041,0.000129315189829125,0.010233235387919917
ADVERSE,B2_ALWAYS_LONG,2011-03-01,9,0.009281698615346175,0.0,0.009281698615346175
ADVERSE,B2_ALWAYS_LONG,2011-04-01,9,0.044315396653242134,0.0,0.044315396653242134
ADVERSE,B2_ALWAYS_LONG,2011-05-01,9,-0.012885681151532546,0.0,-0.012885681151532546
ADVERSE,B2_ALWAYS_LONG,2011-06-01,9,0.0003878949696818099,0.0,0.0003878949696818099
ADVERSE,B2_ALWAYS_LONG,2011-07-01,9,0.024923182463362434,0.0,0.024923182463362434
ADVERSE,B2_ALWAYS_LONG,2011-08-01,9,-0.009408315733925013,0.0,-0.009408315733925013
ADVERSE,B2_ALWAYS_LONG,2011-09-01,9,-0.07091245269449631,0.0,-0.07091245269449631
ADVERSE,B2_ALWAYS_LONG,2011-10-01,9,0.043575900023282745,0.0,0.043575900023282745
ADVERSE,B2_ALWAYS_LONG,2011-11-01,9,-0.030833519569580185,0.0,-0.030833519569580185
ADVERSE,B2_ALWAYS_LONG,2011-12-01,9,-0.012307327342687135,0.0,-0.012307327342687135
ADVERSE,B2_ALWAYS_LONG,2012-01-01,9,0.01922919043303632,0.0,0.01922919043303632
ADVERSE,B2_ALWAYS_LONG,2012-02-01,9,0.015729645213242667,0.0,0.015729645213242667
ADVERSE,B2_ALWAYS_LONG,2012-03-01,9,-0.012800872232710758,0.0,-0.012800872232710758
ADVERSE,B2_ALWAYS_LONG,2012-04-01,9,0.00287508673073981,0.0,0.00287508673073981
ADVERSE,B2_ALWAYS_LONG,2012-05-01,9,-0.05417027987156791,0.0,-0.05417027987156791
ADVERSE,B2_ALWAYS_LONG,2012-06-01,9,0.02761682480853209,0.0,0.02761682480853209
ADVERSE,B2_ALWAYS_LONG,2012-07-01,9,0.0032012650686255276,0.0,0.0032012650686255276
ADVERSE,B2_ALWAYS_LONG,2012-08-01,9,0.012079552701499272,0.0,0.012079552701499272
ADVERSE,B2_ALWAYS_LONG,2012-09-01,9,0.01432888105721291,0.0,0.01432888105721291
ADVERSE,B2_ALWAYS_LONG,2012-10-01,9,-0.0045794667530547,0.0,-0.0045794667530547
ADVERSE,B2_ALWAYS_LONG,2012-11-01,9,-0.002414779846302833,0.0,-0.002414779846302833
ADVERSE,B2_ALWAYS_LONG,2012-12-01,9,0.004002206773557411,0.0,0.004002206773557411
ADVERSE,B2_ALWAYS_LONG,2013-01-01,9,0.0021494894636223424,0.0,0.0021494894636223424
ADVERSE,B2_ALWAYS_LONG,2013-02-01,9,-0.02624157930477411,0.0,-0.02624157930477411
ADVERSE,B2_ALWAYS_LONG,2013-03-01,9,-0.005964248601229966,0.0,-0.005964248601229966
ADVERSE,B2_ALWAYS_LONG,2013-04-01,9,0.009773272462704145,0.0,0.009773272462704145
ADVERSE,B2_ALWAYS_LONG,2013-05-01,9,-0.034939519480836165,0.0,-0.034939519480836165
ADVERSE,B2_ALWAYS_LONG,2013-06-01,9,-0.012357325780947566,0.0,-0.012357325780947566
ADVERSE,B2_ALWAYS_LONG,2013-07-01,9,0.01601621817755112,0.0,0.01601621817755112
ADVERSE,B2_ALWAYS_LONG,2013-08-01,9,-0.010410979886920389,0.0,-0.010410979886920389
ADVERSE,B2_ALWAYS_LONG,2013-09-01,9,0.0332621232199424,0.0,0.0332621232199424
ADVERSE,B2_ALWAYS_LONG,2013-10-01,9,-0.000951877898803318,0.0,-0.000951877898803318
ADVERSE,B2_ALWAYS_LONG,2013-11-01,9,-0.013776129718260414,0.0,-0.013776129718260414
ADVERSE,B2_ALWAYS_LONG,2013-12-01,9,0.0028208348159274063,0.0,0.0028208348159274063
ADVERSE,B2_ALWAYS_LONG,2014-01-01,9,-0.01629573174997308,0.0,-0.01629573174997308
ADVERSE,B2_ALWAYS_LONG,2014-02-01,9,0.022262816401241354,0.0,0.022262816401241354
ADVERSE,B2_ALWAYS_LONG,2014-03-01,9,0.005228882743245326,0.0,0.005228882743245326
ADVERSE,B2_ALWAYS_LONG,2014-04-01,9,0.0039105494092500515,0.0,0.0039105494092500515
ADVERSE,B2_ALWAYS_LONG,2014-05-01,9,-0.007648109632590574,0.0,-0.007648109632590574
ADVERSE,B2_ALWAYS_LONG,2014-06-01,9,0.008002889277333194,0.0,0.008002889277333194
ADVERSE,B2_ALWAYS_LONG,2014-07-01,9,-0.021613625866369206,0.0,-0.021613625866369206
ADVERSE,B2_ALWAYS_LONG,2014-08-01,9,-0.006614894834133122,0.0,-0.006614894834133122
ADVERSE,B2_ALWAYS_LONG,2014-09-01,9,-0.042690543243649993,0.0,-0.042690543243649993
ADVERSE,B2_ALWAYS_LONG,2014-10-01,9,-0.013164631773159345,0.0,-0.013164631773159345
ADVERSE,B2_ALWAYS_LONG,2014-11-01,9,-0.01949604790359062,0.0,-0.01949604790359062
ADVERSE,B2_ALWAYS_LONG,2014-12-01,9,-0.026851460924379424,0.0,-0.026851460924379424
ADVERSE,B2_ALWAYS_LONG,2015-01-01,9,-0.033366671608258916,0.0,-0.033366671608258916
ADVERSE,B2_ALWAYS_LONG,2015-02-01,9,0.003967990604584217,0.0,0.003967990604584217
ADVERSE,B2_ALWAYS_LONG,2015-03-01,9,-0.02596486811036706,0.0,-0.02596486811036706
ADVERSE,B2_ALWAYS_LONG,2015-04-01,9,0.036161202147459354,0.0,0.036161202147459354
ADVERSE,B2_ALWAYS_LONG,2015-05-01,9,-0.02782311341382673,0.0,-0.02782311341382673
ADVERSE,B2_ALWAYS_LONG,2015-06-01,9,0.005982069119239585,0.0,0.005982069119239585
ADVERSE,B2_ALWAYS_LONG,2015-07-01,9,-0.028793325118501127,0.0,-0.028793325118501127
ADVERSE,B2_ALWAYS_LONG,2015-08-01,9,-0.006444831906326066,0.0,-0.006444831906326066
ADVERSE,B2_ALWAYS_LONG,2015-09-01,9,-0.005783902895160644,0.0,-0.005783902895160644
ADVERSE,B2_ALWAYS_LONG,2015-10-01,9,0.00922299878264992,0.0,0.00922299878264992
ADVERSE,B2_ALWAYS_LONG,2015-11-01,9,-0.02398178065881952,0.0,-0.02398178065881952
ADVERSE,B2_ALWAYS_LONG,2015-12-01,9,0.009235221570876664,0.0,0.009235221570876664
ADVERSE,B2_ALWAYS_LONG,2016-01-01,9,-0.01830788776942982,0.0,-0.01830788776942982
ADVERSE,B2_ALWAYS_LONG,2016-02-01,9,0.01764380749770274,0.0,0.01764380749770274
ADVERSE,B2_ALWAYS_LONG,2016-03-01,9,0.04391237310164153,0.0,0.04391237310164153
ADVERSE,B2_ALWAYS_LONG,2016-04-01,9,0.015562907394615818,0.0,0.015562907394615818
ADVERSE,B2_ALWAYS_LONG,2016-05-01,9,-0.032584268805715695,0.0,-0.032584268805715695
ADVERSE,B2_ALWAYS_LONG,2016-06-01,9,0.007648821206752945,0.0,0.007648821206752945
ADVERSE,B2_ALWAYS_LONG,2016-07-01,9,0.0028861090787539612,0.0,0.0028861090787539612
ADVERSE,B2_ALWAYS_LONG,2016-08-01,9,-0.0021866614229554392,0.0,-0.0021866614229554392
ADVERSE,B2_ALWAYS_LONG,2016-09-01,9,0.00947558003097224,0.0,0.00947558003097224
ADVERSE,B2_ALWAYS_LONG,2016-10-01,9,-0.029007672448586375,0.0,-0.029007672448586375
ADVERSE,B2_ALWAYS_LONG,2016-11-01,9,-0.02456785156131258,0.0,-0.02456785156131258
ADVERSE,B2_ALWAYS_LONG,2016-12-01,9,-0.00689507086891482,0.0,-0.00689507086891482
ADVERSE,B2_ALWAYS_LONG,2017-01-01,9,0.03568539581036734,0.0,0.03568539581036734
ADVERSE,B2_ALWAYS_LONG,2017-02-01,9,-0.010683695836689378,0.0,-0.010683695836689378
ADVERSE,B2_ALWAYS_LONG,2017-03-01,9,-0.003082291747737356,0.0,-0.003082291747737356
ADVERSE,B2_ALWAYS_LONG,2017-04-01,9,-0.0002761450880071194,0.0,-0.0002761450880071194
ADVERSE,B2_ALWAYS_LONG,2017-05-01,9,0.014758170576491524,0.0,0.014758170576491524
ADVERSE,B2_ALWAYS_LONG,2017-06-01,9,0.017716076481566565,0.0,0.017716076481566565
ADVERSE,B2_ALWAYS_LONG,2017-07-01,9,0.029526725928092048,0.0,0.029526725928092048
ADVERSE,B2_ALWAYS_LONG,2017-08-01,9,-0.0035229616831076913,0.0,-0.0035229616831076913
ADVERSE,B2_ALWAYS_LONG,2017-09-01,9,-0.005003387460561738,0.0,-0.005003387460561738
ADVERSE,B2_ALWAYS_LONG,2017-10-01,9,-0.024176136076906347,0.0,-0.024176136076906347
ADVERSE,B2_ALWAYS_LONG,2017-11-01,9,0.00479457222754176,0.0,0.00479457222754176
ADVERSE,B2_ALWAYS_LONG,2017-12-01,9,0.01692486427153359,0.0,0.01692486427153359
ADVERSE,B2_ALWAYS_LONG,2018-01-01,9,0.038667479617333335,0.0,0.038667479617333335
ADVERSE,B2_ALWAYS_LONG,2018-02-01,9,-0.02163716493247804,0.0,-0.02163716493247804
ADVERSE,B2_ALWAYS_LONG,2018-03-01,9,-0.000345873669135768,0.0,-0.000345873669135768
ADVERSE,B2_ALWAYS_LONG,2018-04-01,9,-0.023042534145912483,0.0,-0.023042534145912483
ADVERSE,B2_ALWAYS_LONG,2018-05-01,9,-0.011697348338408594,0.0,-0.011697348338408594
ADVERSE,B2_ALWAYS_LONG,2018-06-01,9,-0.012687256791968866,0.0,-0.012687256791968866
ADVERSE,B2_ALWAYS_LONG,2018-07-01,9,0.0037093082106904257,0.0,0.0037093082106904257
ADVERSE,B2_ALWAYS_LONG,2018-08-01,9,-0.014503536471580869,0.0,-0.014503536471580869
ADVERSE,B2_ALWAYS_LONG,2018-09-01,9,0.006667912119096823,0.0,0.006667912119096823
ADVERSE,B2_ALWAYS_LONG,2018-10-01,9,-0.0215807856130362,0.0,-0.0215807856130362
ADVERSE,B2_ALWAYS_LONG,2018-11-01,9,0.007915761662608064,0.0,0.007915761662608064
ADVERSE,B2_ALWAYS_LONG,2018-12-01,9,-0.0007362546442688892,0.0,-0.0007362546442688892
ADVERSE,B2_ALWAYS_LONG,2019-01-01,9,0.015158227010348461,0.0,0.015158227010348461
ADVERSE,B2_ALWAYS_LONG,2019-02-01,9,-0.011194993285796638,0.0,-0.011194993285796638
ADVERSE,B2_ALWAYS_LONG,2019-03-01,9,-0.005771158607365767,0.0,-0.005771158607365767
ADVERSE,B2_ALWAYS_LONG,2019-04-01,9,-0.00880569849027636,0.0,-0.00880569849027636
ADVERSE,B2_ALWAYS_LONG,2019-05-01,9,-0.006274645515303163,0.0,-0.006274645515303163
ADVERSE,B2_ALWAYS_LONG,2019-06-01,9,0.01920123687756741,0.0,0.01920123687756741
ADVERSE,B2_ALWAYS_LONG,2019-07-01,9,-0.01965348538328672,0.0,-0.01965348538328672
ADVERSE,B2_ALWAYS_LONG,2019-08-01,9,-0.014920385557207316,0.0,-0.014920385557207316
ADVERSE,B2_ALWAYS_LONG,2019-09-01,9,-0.001982312503900241,0.0,-0.001982312503900241
ADVERSE,B2_ALWAYS_LONG,2019-10-01,9,0.01636405424238062,0.0,0.01636405424238062
ADVERSE,B2_ALWAYS_LONG,2019-11-01,9,-0.006751715216265287,0.0,-0.006751715216265287
ADVERSE,B2_ALWAYS_LONG,2019-12-01,9,0.03053783862939204,0.0,0.03053783862939204
ADVERSE,B2_ALWAYS_LONG,2020-01-01,9,-0.021915748520722103,0.0,-0.021915748520722103
ADVERSE,B2_ALWAYS_LONG,2020-02-01,9,-0.016722386297920406,0.0,-0.016722386297920406
ADVERSE,B2_ALWAYS_LONG,2020-03-01,9,-0.03542755037060351,0.0,-0.03542755037060351
ADVERSE,B2_ALWAYS_LONG,2020-04-01,9,0.020449977400912478,0.0,0.020449977400912478
ADVERSE,B2_ALWAYS_LONG,2020-05-01,9,0.012905919817513137,0.0,0.012905919817513137
ADVERSE,B2_ALWAYS_LONG,2020-06-01,9,0.01655223320056794,0.0,0.01655223320056794
ADVERSE,B2_ALWAYS_LONG,2020-07-01,9,0.04045681906134043,0.0,0.04045681906134043
ADVERSE,B2_ALWAYS_LONG,2020-08-01,9,0.020773680420073968,0.0,0.020773680420073968
ADVERSE,B2_ALWAYS_LONG,2020-09-01,9,-0.027039398810298057,0.0,-0.027039398810298057
ADVERSE,B2_ALWAYS_LONG,2020-10-01,9,-0.002221891586956848,0.0,-0.002221891586956848
ADVERSE,B2_ALWAYS_LONG,2020-11-01,9,0.034645320477121176,0.0,0.034645320477121176
ADVERSE,B2_ALWAYS_LONG,2020-12-01,9,0.028144887711292223,0.0,0.028144887711292223
ADVERSE,B2_ALWAYS_LONG,2021-01-01,9,-0.004791881933966402,0.0,-0.004791881933966402
ADVERSE,B2_ALWAYS_LONG,2021-02-01,9,-0.003349716843843701,0.0,-0.003349716843843701
ADVERSE,B2_ALWAYS_LONG,2021-03-01,9,-0.018261748422331317,0.0,-0.018261748422331317
ADVERSE,B2_ALWAYS_LONG,2021-04-01,9,0.02080080782377025,0.0,0.02080080782377025
ADVERSE,B2_ALWAYS_LONG,2021-05-01,9,0.01265878347199371,0.0,0.01265878347199371
ADVERSE,B2_ALWAYS_LONG,2021-06-01,9,-0.029893911247891425,0.0,-0.029893911247891425
ADVERSE,B2_ALWAYS_LONG,2021-07-01,9,-0.001576308813565112,0.0,-0.001576308813565112
ADVERSE,B2_ALWAYS_LONG,2021-08-01,9,-0.002323583686246596,0.0,-0.002323583686246596
ADVERSE,B2_ALWAYS_LONG,2021-09-01,9,-0.015297570609770538,0.0,-0.015297570609770538
ADVERSE,B2_ALWAYS_LONG,2021-10-01,9,0.018444975989579344,0.0,0.018444975989579344
ADVERSE,B2_ALWAYS_LONG,2021-11-01,9,-0.03467889607918414,0.0,-0.03467889607918414
ADVERSE,B2_ALWAYS_LONG,2021-12-01,9,0.012033968967883717,0.0,0.012033968967883717
ADVERSE,B2_ALWAYS_LONG,2022-01-01,9,-0.017571974306371165,0.0,-0.017571974306371165
ADVERSE,B2_ALWAYS_LONG,2022-02-01,9,0.008238409502742485,0.0,0.008238409502742485
ADVERSE,B2_ALWAYS_LONG,2022-03-01,9,-0.0006727397687530637,0.0,-0.0006727397687530637
ADVERSE,B2_ALWAYS_LONG,2022-04-01,9,-0.05127322920462513,0.0,-0.05127322920462513
ADVERSE,B2_ALWAYS_LONG,2022-05-01,9,0.009288878272660624,0.0,0.009288878272660624
ADVERSE,B2_ALWAYS_LONG,2022-06-01,9,-0.03288475504710822,0.0,-0.03288475504710822
ADVERSE,B2_ALWAYS_LONG,2022-07-01,9,0.003132712587978154,0.0,0.003132712587978154
ADVERSE,B2_ALWAYS_LONG,2022-08-01,9,-0.02789288546501984,0.0,-0.02789288546501984
ADVERSE,B2_ALWAYS_LONG,2022-09-01,9,-0.0489178925153391,0.0,-0.0489178925153391
ADVERSE,B2_ALWAYS_LONG,2022-10-01,9,0.009231535917407909,0.0,0.009231535917407909
ADVERSE,B2_ALWAYS_LONG,2022-11-01,9,0.04738334843681494,0.0,0.04738334843681494
ADVERSE,B2_ALWAYS_LONG,2022-12-01,9,0.021133072180550147,0.0,0.021133072180550147
ADVERSE,B2_ALWAYS_LONG,2023-01-01,9,0.011464202839113905,0.0,0.011464202839113905
ADVERSE,B2_ALWAYS_LONG,2023-02-01,9,-0.026915235906924056,0.0,-0.026915235906924056
ADVERSE,B2_ALWAYS_LONG,2023-03-01,9,0.012033630185263119,0.0,0.012033630185263119
ADVERSE,B2_ALWAYS_LONG,2023-04-01,9,-0.00034760475609547155,0.0,-0.00034760475609547155
ADVERSE,B2_ALWAYS_LONG,2023-05-01,9,-0.02980318957254084,0.0,-0.02980318957254084
ADVERSE,B2_ALWAYS_LONG,2023-06-01,9,0.020515976654902283,0.0,0.020515976654902283
ADVERSE,B2_ALWAYS_LONG,2023-07-01,9,0.019348946202443748,0.0,0.019348946202443748
ADVERSE,B2_ALWAYS_LONG,2023-08-01,9,-0.029850030073028,0.0,-0.029850030073028
ADVERSE,B2_ALWAYS_LONG,2023-09-01,9,-0.01260082889058377,0.0,-0.01260082889058377
ADVERSE,B2_ALWAYS_LONG,2023-10-01,9,-0.01793959068934407,0.0,-0.01793959068934407
ADVERSE,B2_ALWAYS_LONG,2023-11-01,9,0.042088248670087314,0.0,0.042088248670087314
ADVERSE,B2_ALWAYS_LONG,2023-12-01,9,0.033565753250365954,0.0,0.033565753250365954
ADVERSE,B2_ALWAYS_LONG,2024-01-01,9,-0.023937129467787328,0.0,-0.023937129467787328
ADVERSE,B2_ALWAYS_LONG,2024-02-01,9,-0.013032841711121783,0.0,-0.013032841711121783
ADVERSE,B2_ALWAYS_LONG,2024-03-01,9,-0.010704835537237285,0.0,-0.010704835537237285
ADVERSE,B2_ALWAYS_LONG,2024-04-01,9,-0.01778530937700213,0.0,-0.01778530937700213
ADVERSE,B2_ALWAYS_LONG,2024-05-01,9,0.02466924456561796,0.0,0.02466924456561796
ADVERSE,B2_ALWAYS_LONG,2024-06-01,9,-0.006831940662976926,0.0,-0.006831940662976926
ADVERSE,B2_ALWAYS_LONG,2024-07-01,9,0.002480737166824978,0.0,0.002480737166824978
ADVERSE,B2_ALWAYS_LONG,2024-08-01,9,0.03175051437907666,0.0,0.03175051437907666
ADVERSE,B2_ALWAYS_LONG,2024-09-01,9,0.014720707745963322,0.0,0.014720707745963322
ADVERSE,B2_ALWAYS_LONG,2024-10-01,9,-0.044287174494394094,0.0,-0.044287174494394094
ADVERSE,B2_ALWAYS_LONG,2024-11-01,9,-0.010527750555506834,0.0,-0.010527750555506834
ADVERSE,B2_ALWAYS_LONG,2024-12-01,9,-0.030519726465604264,0.0,-0.030519726465604264
ADVERSE,B2_ALWAYS_SHORT,2011-02-01,9,-0.010362550577749041,0.000129315189829125,-0.010491865767578165
ADVERSE,B2_ALWAYS_SHORT,2011-03-01,9,-0.009281698615346175,0.0,-0.009281698615346175
ADVERSE,B2_ALWAYS_SHORT,2011-04-01,9,-0.044315396653242134,0.0,-0.044315396653242134
ADVERSE,B2_ALWAYS_SHORT,2011-05-01,9,0.012885681151532546,0.0,0.012885681151532546
ADVERSE,B2_ALWAYS_SHORT,2011-06-01,9,-0.0003878949696818099,0.0,-0.0003878949696818099
ADVERSE,B2_ALWAYS_SHORT,2011-07-01,9,-0.024923182463362434,0.0,-0.024923182463362434
ADVERSE,B2_ALWAYS_SHORT,2011-08-01,9,0.009408315733925013,0.0,0.009408315733925013
ADVERSE,B2_ALWAYS_SHORT,2011-09-01,9,0.07091245269449631,0.0,0.07091245269449631
ADVERSE,B2_ALWAYS_SHORT,2011-10-01,9,-0.043575900023282745,0.0,-0.043575900023282745
ADVERSE,B2_ALWAYS_SHORT,2011-11-01,9,0.030833519569580185,0.0,0.030833519569580185
ADVERSE,B2_ALWAYS_SHORT,2011-12-01,9,0.012307327342687135,0.0,0.012307327342687135
ADVERSE,B2_ALWAYS_SHORT,2012-01-01,9,-0.01922919043303632,0.0,-0.01922919043303632
ADVERSE,B2_ALWAYS_SHORT,2012-02-01,9,-0.015729645213242667,0.0,-0.015729645213242667
ADVERSE,B2_ALWAYS_SHORT,2012-03-01,9,0.012800872232710758,0.0,0.012800872232710758
ADVERSE,B2_ALWAYS_SHORT,2012-04-01,9,-0.00287508673073981,0.0,-0.00287508673073981
ADVERSE,B2_ALWAYS_SHORT,2012-05-01,9,0.05417027987156791,0.0,0.05417027987156791
ADVERSE,B2_ALWAYS_SHORT,2012-06-01,9,-0.02761682480853209,0.0,-0.02761682480853209
ADVERSE,B2_ALWAYS_SHORT,2012-07-01,9,-0.0032012650686255276,0.0,-0.0032012650686255276
ADVERSE,B2_ALWAYS_SHORT,2012-08-01,9,-0.012079552701499272,0.0,-0.012079552701499272
ADVERSE,B2_ALWAYS_SHORT,2012-09-01,9,-0.01432888105721291,0.0,-0.01432888105721291
ADVERSE,B2_ALWAYS_SHORT,2012-10-01,9,0.0045794667530547,0.0,0.0045794667530547
ADVERSE,B2_ALWAYS_SHORT,2012-11-01,9,0.002414779846302833,0.0,0.002414779846302833
ADVERSE,B2_ALWAYS_SHORT,2012-12-01,9,-0.004002206773557411,0.0,-0.004002206773557411
ADVERSE,B2_ALWAYS_SHORT,2013-01-01,9,-0.0021494894636223424,0.0,-0.0021494894636223424
ADVERSE,B2_ALWAYS_SHORT,2013-02-01,9,0.02624157930477411,0.0,0.02624157930477411
ADVERSE,B2_ALWAYS_SHORT,2013-03-01,9,0.005964248601229966,0.0,0.005964248601229966
ADVERSE,B2_ALWAYS_SHORT,2013-04-01,9,-0.009773272462704145,0.0,-0.009773272462704145
ADVERSE,B2_ALWAYS_SHORT,2013-05-01,9,0.034939519480836165,0.0,0.034939519480836165
ADVERSE,B2_ALWAYS_SHORT,2013-06-01,9,0.012357325780947566,0.0,0.012357325780947566
ADVERSE,B2_ALWAYS_SHORT,2013-07-01,9,-0.01601621817755112,0.0,-0.01601621817755112
ADVERSE,B2_ALWAYS_SHORT,2013-08-01,9,0.010410979886920389,0.0,0.010410979886920389
ADVERSE,B2_ALWAYS_SHORT,2013-09-01,9,-0.0332621232199424,0.0,-0.0332621232199424
ADVERSE,B2_ALWAYS_SHORT,2013-10-01,9,0.000951877898803318,0.0,0.000951877898803318
ADVERSE,B2_ALWAYS_SHORT,2013-11-01,9,0.013776129718260414,0.0,0.013776129718260414
ADVERSE,B2_ALWAYS_SHORT,2013-12-01,9,-0.0028208348159274063,0.0,-0.0028208348159274063
ADVERSE,B2_ALWAYS_SHORT,2014-01-01,9,0.01629573174997308,0.0,0.01629573174997308
ADVERSE,B2_ALWAYS_SHORT,2014-02-01,9,-0.022262816401241354,0.0,-0.022262816401241354
ADVERSE,B2_ALWAYS_SHORT,2014-03-01,9,-0.005228882743245326,0.0,-0.005228882743245326
ADVERSE,B2_ALWAYS_SHORT,2014-04-01,9,-0.0039105494092500515,0.0,-0.0039105494092500515
ADVERSE,B2_ALWAYS_SHORT,2014-05-01,9,0.007648109632590574,0.0,0.007648109632590574
ADVERSE,B2_ALWAYS_SHORT,2014-06-01,9,-0.008002889277333194,0.0,-0.008002889277333194
ADVERSE,B2_ALWAYS_SHORT,2014-07-01,9,0.021613625866369206,0.0,0.021613625866369206
ADVERSE,B2_ALWAYS_SHORT,2014-08-01,9,0.006614894834133122,0.0,0.006614894834133122
ADVERSE,B2_ALWAYS_SHORT,2014-09-01,9,0.042690543243649993,0.0,0.042690543243649993
ADVERSE,B2_ALWAYS_SHORT,2014-10-01,9,0.013164631773159345,0.0,0.013164631773159345
ADVERSE,B2_ALWAYS_SHORT,2014-11-01,9,0.01949604790359062,0.0,0.01949604790359062
ADVERSE,B2_ALWAYS_SHORT,2014-12-01,9,0.026851460924379424,0.0,0.026851460924379424
ADVERSE,B2_ALWAYS_SHORT,2015-01-01,9,0.033366671608258916,0.0,0.033366671608258916
ADVERSE,B2_ALWAYS_SHORT,2015-02-01,9,-0.003967990604584217,0.0,-0.003967990604584217
ADVERSE,B2_ALWAYS_SHORT,2015-03-01,9,0.02596486811036706,0.0,0.02596486811036706
ADVERSE,B2_ALWAYS_SHORT,2015-04-01,9,-0.036161202147459354,0.0,-0.036161202147459354
ADVERSE,B2_ALWAYS_SHORT,2015-05-01,9,0.02782311341382673,0.0,0.02782311341382673
ADVERSE,B2_ALWAYS_SHORT,2015-06-01,9,-0.005982069119239585,0.0,-0.005982069119239585
